transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
9521,01/17/2023,11:56:32 AM,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
9522,01/17/2023,11:56:32 AM,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
9523,01/17/2023,11:57:01 AM,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
9524,01/17/2023,11:57:26 AM,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
9525,01/17/2023,11:58:47 AM,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
9526,01/17/2023,12:03:40 PM,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
9527,01/17/2023,12:04:52 PM,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
9528,01/17/2023,12:06:49 PM,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
9529,01/17/2023,12:11:30 PM,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
9530,01/17/2023,12:14:58 PM,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
9531,01/17/2023,12:15:57 PM,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
9532,01/17/2023,12:17:19 PM,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
9533,01/17/2023,12:26:16 PM,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
9534,01/17/2023,12:26:16 PM,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
9535,01/17/2023,12:27:40 PM,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
9536,01/17/2023,12:27:40 PM,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
9537,01/17/2023,12:27:57 PM,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
9538,01/17/2023,12:33:36 PM,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
9539,01/17/2023,12:34:20 PM,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
9540,01/17/2023,12:43:04 PM,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
9541,01/17/2023,12:44:40 PM,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
9542,01/17/2023,12:44:40 PM,1,5,Lower Manhattan,81,28,Branded,Clothing,I Need My Bean! T-shirt
9543,01/17/2023,12:47:04 PM,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
9544,01/17/2023,12:54:42 PM,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
9545,01/17/2023,12:55:16 PM,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
9546,01/17/2023,12:55:16 PM,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
9547,01/17/2023,12:56:05 PM,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
9548,01/17/2023,12:58:35 PM,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
9549,01/17/2023,12:59:21 PM,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
9550,01/17/2023,01:01:22 PM,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
9551,01/17/2023,01:02:58 PM,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
9552,01/17/2023,01:02:58 PM,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
9553,01/17/2023,01:06:22 PM,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
9554,01/17/2023,01:06:39 PM,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
9555,01/17/2023,01:09:59 PM,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
9556,01/17/2023,01:18:07 PM,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
9557,01/17/2023,01:18:52 PM,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
9558,01/17/2023,01:21:39 PM,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
9559,01/17/2023,01:21:39 PM,1,8,Hell's Kitchen,8,45,Coffee beans,Premium Beans,Civet Cat
9560,01/17/2023,01:26:01 PM,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
9561,01/17/2023,01:28:32 PM,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
9562,01/17/2023,01:28:32 PM,1,3,Astoria,4,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast
9563,01/17/2023,01:29:24 PM,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
9564,01/17/2023,01:29:24 PM,1,5,Lower Manhattan,11,8.95,Loose Tea,Herbal tea,Lemon Grass
9565,01/17/2023,01:32:51 PM,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
9566,01/17/2023,01:32:51 PM,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
9567,01/17/2023,01:39:25 PM,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
9568,01/17/2023,01:42:15 PM,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
9569,01/17/2023,01:54:23 PM,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
9570,01/17/2023,02:03:34 PM,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
9571,01/17/2023,02:03:34 PM,1,8,Hell's Kitchen,9,22.5,Coffee beans,Organic Beans,Organic Decaf Blend
9572,01/17/2023,02:03:50 PM,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
9573,01/17/2023,02:07:25 PM,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
9574,01/17/2023,02:07:51 PM,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
9575,01/17/2023,02:08:25 PM,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
9576,01/17/2023,02:11:39 PM,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
9577,01/17/2023,02:11:39 PM,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
9578,01/17/2023,02:25:48 PM,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
9579,01/17/2023,02:25:48 PM,1,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
9580,01/17/2023,02:30:00 PM,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
9581,01/17/2023,02:30:06 PM,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
9582,01/17/2023,02:30:06 PM,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone 
9583,01/17/2023,02:41:36 PM,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
9584,01/17/2023,02:42:28 PM,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
9585,01/17/2023,02:45:15 PM,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
9586,01/17/2023,02:48:02 PM,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
9587,01/17/2023,02:48:02 PM,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
9588,01/17/2023,02:48:02 PM,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
9589,01/17/2023,02:53:24 PM,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
9590,01/17/2023,02:58:59 PM,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
9591,01/17/2023,02:59:49 PM,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
9592,01/17/2023,03:00:30 PM,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
9593,01/17/2023,03:13:57 PM,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
9594,01/17/2023,03:14:20 PM,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
9595,01/17/2023,03:16:54 PM,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
9596,01/17/2023,03:16:54 PM,1,3,Astoria,81,28,Branded,Clothing,I Need My Bean! T-shirt
9597,01/17/2023,03:19:41 PM,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
9598,01/17/2023,03:19:41 PM,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
9599,01/17/2023,03:19:56 PM,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
9600,01/17/2023,03:19:56 PM,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
9601,01/17/2023,03:23:45 PM,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
9602,01/17/2023,03:23:45 PM,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
9603,01/17/2023,03:30:20 PM,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
9604,01/17/2023,03:31:27 PM,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
9605,01/17/2023,03:36:05 PM,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
9606,01/17/2023,03:36:05 PM,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
9607,01/17/2023,03:44:34 PM,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
9608,01/17/2023,03:49:12 PM,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
9609,01/17/2023,03:49:50 PM,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
9610,01/17/2023,03:49:50 PM,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
9611,01/17/2023,04:02:04 PM,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
9612,01/17/2023,04:02:07 PM,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
9613,01/17/2023,04:02:07 PM,2,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
9614,01/17/2023,04:07:16 PM,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
9615,01/17/2023,04:07:43 PM,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
9616,01/17/2023,04:16:37 PM,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
9617,01/17/2023,04:19:36 PM,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
9618,01/17/2023,04:25:05 PM,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
9619,01/17/2023,04:26:19 PM,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
9620,01/17/2023,04:31:02 PM,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
9621,01/17/2023,04:35:12 PM,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
9622,01/17/2023,04:38:14 PM,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
9623,01/17/2023,04:39:52 PM,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
9624,01/17/2023,04:45:25 PM,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
9625,01/17/2023,04:45:25 PM,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
9626,01/17/2023,04:45:25 PM,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
9627,01/17/2023,04:50:12 PM,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
9628,01/17/2023,04:50:12 PM,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
9629,01/17/2023,04:52:04 PM,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
9630,01/17/2023,04:52:04 PM,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone 
9631,01/17/2023,04:53:47 PM,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
9632,01/17/2023,05:01:00 PM,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
9633,01/17/2023,05:01:00 PM,1,3,Astoria,6,21,Coffee beans,Gourmet Beans,Ethiopia
9634,01/17/2023,05:08:49 PM,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
9635,01/17/2023,05:11:10 PM,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
9636,01/17/2023,05:11:10 PM,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
9637,01/17/2023,05:12:05 PM,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
9638,01/17/2023,05:16:45 PM,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
9639,01/17/2023,05:17:51 PM,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
9640,01/17/2023,05:24:31 PM,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
9641,01/17/2023,05:24:31 PM,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
9642,01/17/2023,05:31:16 PM,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
9643,01/17/2023,05:31:16 PM,1,3,Astoria,82,12,Branded,Housewares,I Need My Bean! Diner mug
9644,01/17/2023,05:31:18 PM,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
9645,01/17/2023,05:38:32 PM,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
9646,01/17/2023,05:38:32 PM,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant
9647,01/17/2023,05:40:13 PM,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
9648,01/17/2023,05:40:13 PM,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
9649,01/17/2023,05:41:29 PM,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
9650,01/17/2023,05:44:15 PM,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
9651,01/17/2023,05:49:28 PM,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
9652,01/17/2023,05:50:15 PM,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
9653,01/17/2023,05:54:58 PM,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
9654,01/17/2023,05:58:35 PM,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
9655,01/17/2023,06:08:24 PM,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
9656,01/17/2023,06:12:27 PM,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
9657,01/17/2023,06:13:50 PM,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
9658,01/17/2023,06:19:51 PM,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
9659,01/17/2023,06:31:12 PM,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
9660,01/17/2023,06:37:59 PM,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
9661,01/17/2023,06:37:59 PM,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
9662,01/17/2023,06:38:13 PM,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
9663,01/17/2023,06:41:53 PM,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
9664,01/17/2023,07:00:55 PM,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
9665,01/17/2023,07:08:57 PM,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
9666,01/17/2023,07:08:57 PM,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
9667,01/17/2023,07:08:57 PM,1,3,Astoria,81,28,Branded,Clothing,I Need My Bean! T-shirt
9668,01/17/2023,07:09:58 PM,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
9669,01/17/2023,07:12:11 PM,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
9670,01/17/2023,07:16:55 PM,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
9671,01/17/2023,07:19:01 PM,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
9672,01/17/2023,07:37:11 PM,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
9673,01/17/2023,07:43:33 PM,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
9674,01/17/2023,07:45:12 PM,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
9675,01/17/2023,07:50:24 PM,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
9676,01/17/2023,07:52:16 PM,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
9677,01/18/2023,06:00:14 AM,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
9678,01/18/2023,06:00:26 AM,3,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
9679,01/18/2023,06:05:54 AM,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
9680,01/18/2023,06:07:23 AM,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
9681,01/18/2023,06:15:57 AM,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
9682,01/18/2023,06:25:54 AM,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
9683,01/18/2023,06:28:56 AM,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
9684,01/18/2023,06:28:56 AM,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
9685,01/18/2023,06:29:38 AM,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
9686,01/18/2023,06:29:38 AM,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
9687,01/18/2023,06:31:38 AM,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
9688,01/18/2023,06:34:09 AM,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
9689,01/18/2023,06:34:09 AM,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
9690,01/18/2023,06:35:19 AM,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
9691,01/18/2023,06:35:46 AM,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
9692,01/18/2023,06:37:50 AM,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
9693,01/18/2023,06:37:50 AM,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
9694,01/18/2023,06:37:50 AM,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
9695,01/18/2023,06:37:59 AM,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
9696,01/18/2023,06:37:59 AM,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
9697,01/18/2023,06:39:53 AM,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
9698,01/18/2023,06:40:13 AM,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
9699,01/18/2023,06:43:30 AM,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
9700,01/18/2023,06:44:48 AM,3,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
9701,01/18/2023,06:46:58 AM,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
9702,01/18/2023,06:50:23 AM,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
9703,01/18/2023,06:51:16 AM,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
9704,01/18/2023,06:51:51 AM,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
9705,01/18/2023,06:59:07 AM,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
9706,01/18/2023,06:59:07 AM,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
9707,01/18/2023,06:59:48 AM,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
9708,01/18/2023,06:59:48 AM,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
9709,01/18/2023,07:03:48 AM,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
9710,01/18/2023,07:04:49 AM,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
9711,01/18/2023,07:05:26 AM,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
9712,01/18/2023,07:07:03 AM,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
9713,01/18/2023,07:09:22 AM,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
9714,01/18/2023,07:09:22 AM,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
9715,01/18/2023,07:10:07 AM,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
9716,01/18/2023,07:10:07 AM,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
9717,01/18/2023,07:10:26 AM,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
9718,01/18/2023,07:12:59 AM,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
9719,01/18/2023,07:13:30 AM,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
9720,01/18/2023,07:13:33 AM,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
9721,01/18/2023,07:13:33 AM,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
9722,01/18/2023,07:13:33 AM,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
9723,01/18/2023,07:13:45 AM,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
9724,01/18/2023,07:15:32 AM,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
9725,01/18/2023,07:15:32 AM,2,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
9726,01/18/2023,07:15:49 AM,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
9727,01/18/2023,07:15:49 AM,2,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
9728,01/18/2023,07:17:34 AM,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
9729,01/18/2023,07:18:16 AM,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
9730,01/18/2023,07:18:56 AM,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
9731,01/18/2023,07:18:56 AM,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
9732,01/18/2023,07:18:56 AM,1,3,Astoria,81,28,Branded,Clothing,I Need My Bean! T-shirt
9733,01/18/2023,07:19:40 AM,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
9734,01/18/2023,07:19:54 AM,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
9735,01/18/2023,07:21:12 AM,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
9736,01/18/2023,07:21:18 AM,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
9737,01/18/2023,07:21:18 AM,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone
9738,01/18/2023,07:21:18 AM,1,3,Astoria,82,12,Branded,Housewares,I Need My Bean! Diner mug
9739,01/18/2023,07:22:30 AM,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
9740,01/18/2023,07:23:48 AM,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
9741,01/18/2023,07:24:11 AM,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
9742,01/18/2023,07:24:34 AM,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
9743,01/18/2023,07:26:21 AM,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
9744,01/18/2023,07:26:41 AM,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
9745,01/18/2023,07:26:48 AM,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
9746,01/18/2023,07:28:43 AM,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
